model,prompt_index,method,n_tokens,is_correct,spearman,kendall_tau_b,top10_jaccard
LLaMA-3.2 3B,716,Fisher Scope (k=4),75,True,0.5471123755334281,0.3830630630630631,0.23076923076923078
LLaMA-3.2 3B,716,Integrated Gradients,75,True,0.43308677098150783,0.2972972972972973,0.14285714285714285
LLaMA-3.2 3B,716,Random,75,True,-0.08438122332859174,-0.05729729729729731,0.0
LLaMA-3.2 3B,717,Temperature Scope,73,False,0.5787671232876713,0.4170471841704719,0.6
LLaMA-3.2 3B,717,Semantic Scope,73,False,0.663427125755893,0.4680365296803653,0.45454545454545453
LLaMA-3.2 3B,717,Input × Gradient,73,False,0.5704985807725536,0.40715372907153735,0.45454545454545453
LLaMA-3.2 3B,717,Fisher Scope (k=4),73,False,0.5728125385659633,0.4132420091324201,0.6
LLaMA-3.2 3B,717,Integrated Gradients,73,False,0.34157102307787246,0.23439878234398784,0.14285714285714285
LLaMA-3.2 3B,717,Random,73,False,0.047204738985560914,0.03196347031963471,0.06666666666666667
LLaMA-3.2 3B,718,Temperature Scope,71,True,0.5356472166331321,0.378672032193159,0.3333333333333333
LLaMA-3.2 3B,718,Semantic Scope,71,True,0.5986586183769281,0.43340040241448696,0.45454545454545453
LLaMA-3.2 3B,718,Input × Gradient,71,True,0.5988933601609657,0.4494969818913481,0.3333333333333333
LLaMA-3.2 3B,718,Fisher Scope (k=4),71,True,0.6556002682763246,0.4784708249496982,0.45454545454545453
LLaMA-3.2 3B,718,Integrated Gradients,71,True,0.4987927565392353,0.35291750503018116,0.45454545454545453
LLaMA-3.2 3B,718,Random,71,True,-0.162541918175721,-0.10261569416498996,0.0
LLaMA-3.2 3B,719,Temperature Scope,73,True,0.6526595088238925,0.469558599695586,0.45454545454545453
LLaMA-3.2 3B,719,Semantic Scope,73,True,0.5058003208688141,0.36225266362252667,0.3333333333333333
LLaMA-3.2 3B,719,Input × Gradient,73,True,0.45584968530174014,0.32876712328767127,0.3333333333333333
LLaMA-3.2 3B,719,Fisher Scope (k=4),73,True,0.6313093915833644,0.4581430745814308,0.45454545454545453
LLaMA-3.2 3B,719,Integrated Gradients,73,True,0.41944341601875856,0.2701674277016743,0.23076923076923078
LLaMA-3.2 3B,719,Random,73,True,0.01820313464149081,0.025114155251141555,0.06666666666666667
LLaMA-3.2 3B,720,Temperature Scope,85,True,0.6165331248778582,0.44257703081232497,0.5
LLaMA-3.2 3B,720,Semantic Scope,85,True,0.6835255032245456,0.5030812324929972,0.5
LLaMA-3.2 3B,720,Input × Gradient,85,True,0.6844830955638068,0.5064425770308123,0.5
LLaMA-3.2 3B,720,Fisher Scope (k=4),85,True,0.6917138948602697,0.5165266106442578,0.5
LLaMA-3.2 3B,720,Integrated Gradients,85,True,0.4673636896619113,0.3176470588235294,0.38461538461538464
LLaMA-3.2 3B,720,Random,85,True,0.07351964041430525,0.05266106442577031,0.125
LLaMA-3.2 3B,721,Temperature Scope,83,False,0.5342344989714957,0.3817220099911842,0.38461538461538464
LLaMA-3.2 3B,721,Semantic Scope,83,False,0.696087485831829,0.5257126065236556,0.38461538461538464
LLaMA-3.2 3B,721,Input × Gradient,83,False,0.6427521934427605,0.4745812518366147,0.2857142857142857
LLaMA-3.2 3B,721,Fisher Scope (k=4),83,False,0.6881533101045295,0.5192477225977079,0.5
LLaMA-3.2 3B,721,Integrated Gradients,83,False,0.3216279753158977,0.2183367616808698,0.2857142857142857
LLaMA-3.2 3B,721,Random,83,False,-0.003925108097896813,-0.008521892447840141,0.125
LLaMA-3.2 3B,722,Temperature Scope,64,False,0.6044413919413919,0.41964285714285715,0.07692307692307693
LLaMA-3.2 3B,722,Semantic Scope,64,False,0.5833791208791209,0.40773809523809523,0.07692307692307693
LLaMA-3.2 3B,722,Input × Gradient,64,False,0.5573717948717948,0.38492063492063494,0.0
LLaMA-3.2 3B,722,Fisher Scope (k=4),64,False,0.5786172161172161,0.4037698412698412,0.07692307692307693
LLaMA-3.2 3B,722,Integrated Gradients,64,False,0.2771520146520146,0.19940476190476192,0.07692307692307693
LLaMA-3.2 3B,722,Random,64,False,-0.22426739926739925,-0.1369047619047619,0.0
LLaMA-3.2 3B,723,Temperature Scope,94,True,0.5502221580031066,0.3914436055822466,0.42857142857142855
LLaMA-3.2 3B,723,Semantic Scope,94,True,0.6654842322002673,0.47929535575383203,0.42857142857142855
LLaMA-3.2 3B,723,Input × Gradient,94,True,0.6417584799335332,0.4545870510180737,0.3333333333333333
LLaMA-3.2 3B,723,Fisher Scope (k=4),94,True,0.6694144420763645,0.48478609013955615,0.42857142857142855
LLaMA-3.2 3B,723,Integrated Gradients,94,True,0.5579091861431204,0.39007092198581556,0.3333333333333333
LLaMA-3.2 3B,723,Random,94,True,-0.07283170176642705,-0.05239075726378403,0.0
LLaMA-3.2 3B,724,Temperature Scope,75,True,0.630298719772404,0.465945945945946,0.3333333333333333
LLaMA-3.2 3B,724,Semantic Scope,75,True,0.5688477951635846,0.40108108108108115,0.23076923076923078
LLaMA-3.2 3B,724,Input × Gradient,75,True,0.6619061166429587,0.4832432432432433,0.23076923076923078
LLaMA-3.2 3B,724,Fisher Scope (k=4),75,True,0.7212517780938834,0.5380180180180181,0.23076923076923078
LLaMA-3.2 3B,724,Integrated Gradients,75,True,0.47550497866287333,0.33549549549549557,0.14285714285714285
LLaMA-3.2 3B,724,Random,75,True,-0.037069701280227595,-0.02702702702702703,0.06666666666666667
LLaMA-3.2 3B,725,Temperature Scope,83,True,0.3440661601108265,0.23361739641492799,0.058823529411764705
LLaMA-3.2 3B,725,Semantic Scope,83,True,0.3220057932076739,0.2106964443138407,0.058823529411764705
LLaMA-3.2 3B,725,Input × Gradient,83,True,0.2849376600478569,0.18953864237437554,0.058823529411764705
LLaMA-3.2 3B,725,Fisher Scope (k=4),83,True,0.30966374207631914,0.20481927710843373,0.058823529411764705
LLaMA-3.2 3B,725,Integrated Gradients,83,True,0.3842827757021115,0.26829268292682923,0.125
LLaMA-3.2 3B,725,Random,83,True,0.09781285420427352,0.06376726417866588,0.125
LLaMA-3.2 3B,726,Temperature Scope,79,True,0.5750243427458618,0.41252839987017204,0.3333333333333333
LLaMA-3.2 3B,726,Semantic Scope,79,True,0.5809152872444012,0.4229146381045115,0.3333333333333333
LLaMA-3.2 3B,726,Input × Gradient,79,True,0.4246835443037975,0.29568321973385264,0.3333333333333333
LLaMA-3.2 3B,726,Fisher Scope (k=4),79,True,0.49281888997078876,0.344368711457319,0.3333333333333333
LLaMA-3.2 3B,726,Integrated Gradients,79,True,0.5472492697176242,0.39435248296007797,0.23076923076923078
LLaMA-3.2 3B,726,Random,79,True,-0.10019474196689387,-0.0723790976955534,0.0
LLaMA-3.2 3B,727,Temperature Scope,75,True,0.5706685633001423,0.41837837837837843,0.23076923076923078
LLaMA-3.2 3B,727,Semantic Scope,75,True,0.5147368421052632,0.37369369369369376,0.23076923076923078
LLaMA-3.2 3B,727,Input × Gradient,75,True,0.5807681365576103,0.42270270270270277,0.3333333333333333
LLaMA-3.2 3B,727,Fisher Scope (k=4),75,True,0.5721479374110953,0.41837837837837843,0.23076923076923078
LLaMA-3.2 3B,727,Integrated Gradients,75,True,0.49763869132290184,0.3556756756756757,0.45454545454545453
LLaMA-3.2 3B,727,Random,75,True,0.050697012802275954,0.0363963963963964,0.06666666666666667
LLaMA-3.2 3B,728,Temperature Scope,66,True,0.2595762446508716,0.186013986013986,0.2727272727272727
LLaMA-3.2 3B,728,Semantic Scope,66,True,0.2576557770587622,0.17202797202797201,0.2727272727272727
LLaMA-3.2 3B,728,Input × Gradient,66,True,0.21774345057927147,0.15151515151515152,0.0
LLaMA-3.2 3B,728,Fisher Scope (k=4),66,True,0.3206137146435655,0.21771561771561773,0.2727272727272727
LLaMA-3.2 3B,728,Integrated Gradients,66,True,0.45813589395678955,0.32121212121212117,0.07692307692307693
LLaMA-3.2 3B,728,Random,66,True,0.009957206972132347,-0.003263403263403263,0.16666666666666666
LLaMA-3.2 3B,729,Temperature Scope,98,True,0.6405970073127658,0.46896696823059125,0.3333333333333333
LLaMA-3.2 3B,729,Semantic Scope,98,True,0.7271643427755357,0.5190406059330949,0.42857142857142855
LLaMA-3.2 3B,729,Input × Gradient,98,True,0.6575177399919667,0.4698085419734905,0.42857142857142855
LLaMA-3.2 3B,729,Fisher Scope (k=4),98,True,0.6893190265797039,0.49505575426046705,0.42857142857142855
LLaMA-3.2 3B,729,Integrated Gradients,98,True,0.634119439715905,0.45423942772985487,0.25
LLaMA-3.2 3B,729,Random,98,True,0.024641534214435535,0.0233536713654534,0.0
LLaMA-3.2 3B,730,Temperature Scope,73,True,0.4281438973219796,0.29984779299847797,0.14285714285714285
LLaMA-3.2 3B,730,Semantic Scope,73,True,0.6286252005430089,0.45890410958904115,0.45454545454545453
LLaMA-3.2 3B,730,Input × Gradient,73,True,0.5642971738862151,0.3980213089802131,0.23076923076923078
LLaMA-3.2 3B,730,Fisher Scope (k=4),73,True,0.5614587189929656,0.4155251141552512,0.23076923076923078
LLaMA-3.2 3B,730,Integrated Gradients,73,True,0.16537085030235718,0.11187214611872147,0.06666666666666667
LLaMA-3.2 3B,730,Random,73,True,-0.18594964827841542,-0.13013698630136986,0.06666666666666667
LLaMA-3.2 3B,731,Temperature Scope,86,False,0.6440964196424358,0.49165526675786586,0.38461538461538464
LLaMA-3.2 3B,731,Semantic Scope,86,False,0.667814519552809,0.4971272229822161,0.2
LLaMA-3.2 3B,731,Input × Gradient,86,False,0.6566630501438747,0.4861833105335157,0.2857142857142857
LLaMA-3.2 3B,731,Fisher Scope (k=4),86,False,0.6556252653427048,0.48508891928864567,0.38461538461538464
LLaMA-3.2 3B,731,Integrated Gradients,86,False,0.4360111326005944,0.3099863201094391,0.2
LLaMA-3.2 3B,731,Random,86,False,0.01527430539176376,0.017236662106703143,0.125
LLaMA-3.2 3B,732,Temperature Scope,89,True,0.5068947906026559,0.3549540347293157,0.38461538461538464
LLaMA-3.2 3B,732,Semantic Scope,89,True,0.6442628532516175,0.4555669050051073,0.38461538461538464
LLaMA-3.2 3B,732,Input × Gradient,89,True,0.7163091590057884,0.5117466802860061,0.38461538461538464
LLaMA-3.2 3B,732,Fisher Scope (k=4),89,True,0.7322778345250256,0.5234933605720123,0.38461538461538464
LLaMA-3.2 3B,732,Integrated Gradients,89,True,0.37766428328226087,0.2533197139938713,0.2857142857142857
LLaMA-3.2 3B,732,Random,89,True,0.08774259448416753,0.05975485188968335,0.0
LLaMA-3.2 3B,733,Temperature Scope,69,True,0.2535988308366825,0.17902813299232737,0.16666666666666666
LLaMA-3.2 3B,733,Semantic Scope,69,True,0.2933138472780417,0.20886615515771526,0.16666666666666666
LLaMA-3.2 3B,733,Input × Gradient,69,True,0.4728900255754476,0.3290707587382779,0.4
LLaMA-3.2 3B,733,Fisher Scope (k=4),69,True,0.4760686883449033,0.3333333333333333,0.16666666666666666
LLaMA-3.2 3B,733,Integrated Gradients,69,True,0.3945195469492145,0.2608695652173913,0.16666666666666666
LLaMA-3.2 3B,733,Random,69,True,-0.05327000365363537,-0.03495311167945439,0.07692307692307693
LLaMA-3.2 3B,734,Temperature Scope,75,True,0.6661450924608819,0.4875675675675676,0.45454545454545453
LLaMA-3.2 3B,734,Semantic Scope,75,True,0.6933428165007113,0.4933333333333334,0.45454545454545453
LLaMA-3.2 3B,734,Input × Gradient,75,True,0.6929445234708392,0.48828828828828835,0.23076923076923078
LLaMA-3.2 3B,734,Fisher Scope (k=4),75,True,0.7237553342816501,0.527927927927928,0.3333333333333333
LLaMA-3.2 3B,734,Integrated Gradients,75,True,0.5856614509246088,0.4342342342342343,0.14285714285714285
LLaMA-3.2 3B,734,Random,75,True,-0.032119487908961596,-0.010450450450450453,0.14285714285714285
LLaMA-3.2 3B,735,Temperature Scope,75,True,0.756927453769559,0.5726126126126126,0.45454545454545453
LLaMA-3.2 3B,735,Semantic Scope,75,True,0.7222475106685633,0.5257657657657658,0.45454545454545453
LLaMA-3.2 3B,735,Input × Gradient,75,True,0.7405689900426742,0.5495495495495496,0.3333333333333333
LLaMA-3.2 3B,735,Fisher Scope (k=4),75,True,0.7279089615931721,0.5372972972972974,0.6
LLaMA-3.2 3B,735,Integrated Gradients,75,True,0.7310099573257468,0.5401801801801802,0.3333333333333333
LLaMA-3.2 3B,735,Random,75,True,0.0730583214793741,0.05081081081081082,0.0
LLaMA-3.2 3B,736,Temperature Scope,68,True,0.5483452303698897,0.3994732221246707,0.16666666666666666
LLaMA-3.2 3B,736,Semantic Scope,68,True,0.500820704660839,0.3634767339771729,0.16666666666666666
LLaMA-3.2 3B,736,Input × Gradient,68,True,0.4611978470817269,0.3239683933274802,0.16666666666666666
LLaMA-3.2 3B,736,Fisher Scope (k=4),68,True,0.5911363896629385,0.4503950834064969,0.2727272727272727
LLaMA-3.2 3B,736,Integrated Gradients,68,True,0.4155437645531931,0.29675153643546964,0.07692307692307693
LLaMA-3.2 3B,736,Random,68,True,-0.04084437149291903,-0.01141352063213345,0.0
LLaMA-3.2 3B,737,Temperature Scope,75,False,0.549302987197724,0.3960360360360361,0.3333333333333333
LLaMA-3.2 3B,737,Semantic Scope,75,False,0.5660881934566145,0.3974774774774775,0.45454545454545453
LLaMA-3.2 3B,737,Input × Gradient,75,False,0.5476813655761024,0.39171171171171176,0.45454545454545453
LLaMA-3.2 3B,737,Fisher Scope (k=4),75,False,0.584551920341394,0.4118918918918919,0.3333333333333333
LLaMA-3.2 3B,737,Integrated Gradients,75,False,0.2677382645803698,0.18774774774774777,0.14285714285714285
LLaMA-3.2 3B,737,Random,75,False,-0.16167852062588906,-0.10486486486486488,0.0
LLaMA-3.2 3B,738,Temperature Scope,80,False,0.5124941397093297,0.3537974683544304,0.23076923076923078
LLaMA-3.2 3B,738,Semantic Scope,80,False,0.6237693389592124,0.45379746835443036,0.14285714285714285
LLaMA-3.2 3B,738,Input × Gradient,80,False,0.6419127988748242,0.4696202531645569,0.06666666666666667
LLaMA-3.2 3B,738,Fisher Scope (k=4),80,False,0.6866619784341303,0.5094936708860759,0.06666666666666667
LLaMA-3.2 3B,738,Integrated Gradients,80,False,0.45522737927801227,0.3221518987341772,0.14285714285714285
LLaMA-3.2 3B,738,Random,80,False,0.04849976558837319,0.032278481012658226,0.06666666666666667
LLaMA-3.2 3B,739,Temperature Scope,71,True,0.6482226693494297,0.48169014084507045,0.45454545454545453
LLaMA-3.2 3B,739,Semantic Scope,71,True,0.6636485580147552,0.47525150905432606,0.3333333333333333
LLaMA-3.2 3B,739,Input × Gradient,71,True,0.6715291750503016,0.49295774647887336,0.45454545454545453
LLaMA-3.2 3B,739,Fisher Scope (k=4),71,True,0.6984909456740441,0.515492957746479,0.6
LLaMA-3.2 3B,739,Integrated Gradients,71,True,0.5597920858484239,0.3979879275653924,0.23076923076923078
LLaMA-3.2 3B,739,Random,71,True,-0.04946344735077129,-0.03742454728370222,0.0
LLaMA-3.2 3B,740,Temperature Scope,65,True,0.7395541958041958,0.5384615384615385,0.2727272727272727
LLaMA-3.2 3B,740,Semantic Scope,65,True,0.7720716783216783,0.5653846153846155,0.2727272727272727
LLaMA-3.2 3B,740,Input × Gradient,65,True,0.7086538461538462,0.5115384615384616,0.16666666666666666
LLaMA-3.2 3B,740,Fisher Scope (k=4),65,True,0.7739073426573426,0.5730769230769232,0.2727272727272727
LLaMA-3.2 3B,740,Integrated Gradients,65,True,0.5677884615384615,0.40480769230769237,0.2727272727272727
LLaMA-3.2 3B,740,Random,65,True,-0.23487762237762236,-0.15480769230769234,0.0
LLaMA-3.2 3B,741,Temperature Scope,66,True,0.7010332950631459,0.5226107226107226,0.4
LLaMA-3.2 3B,741,Semantic Scope,66,True,0.7065859513620709,0.5207459207459207,0.2727272727272727
LLaMA-3.2 3B,741,Input × Gradient,66,True,0.7037887485648681,0.5226107226107226,0.2727272727272727
LLaMA-3.2 3B,741,Fisher Scope (k=4),66,True,0.7383154159273564,0.5561771561771561,0.4
LLaMA-3.2 3B,741,Integrated Gradients,66,True,0.28483456841665805,0.186013986013986,0.07692307692307693
LLaMA-3.2 3B,741,Random,66,True,-0.0177643252270118,-0.016317016317016316,0.07692307692307693
LLaMA-3.2 3B,742,Temperature Scope,86,True,0.5629416481909524,0.3931600547195622,0.2857142857142857
LLaMA-3.2 3B,742,Semantic Scope,86,True,0.597603660550026,0.4199726402188782,0.2
LLaMA-3.2 3B,742,Input × Gradient,86,True,0.5585829520260389,0.4035567715458276,0.2857142857142857
LLaMA-3.2 3B,742,Fisher Scope (k=4),86,True,0.5727534317656493,0.39972640218878247,0.2
LLaMA-3.2 3B,742,Integrated Gradients,86,True,0.13018538610311806,0.0965800273597811,0.2857142857142857
LLaMA-3.2 3B,742,Random,86,True,-0.15458276333789328,-0.1173734610123119,0.058823529411764705
LLaMA-3.2 3B,743,Temperature Scope,74,True,0.6034653831914104,0.42169566827101074,0.06666666666666667
LLaMA-3.2 3B,743,Semantic Scope,74,True,0.6749648278415401,0.4801925212884117,0.14285714285714285
LLaMA-3.2 3B,743,Input × Gradient,74,True,0.6675601629026285,0.47500925583117365,0.14285714285714285
LLaMA-3.2 3B,743,Fisher Scope (k=4),74,True,0.7053831914105886,0.5053683820807109,0.14285714285714285
LLaMA-3.2 3B,743,Integrated Gradients,74,True,0.3484487226952979,0.24028137726767865,0.23076923076923078
LLaMA-3.2 3B,743,Random,74,True,-0.07027027027027026,-0.04701962236208812,0.06666666666666667
LLaMA-3.2 3B,744,Temperature Scope,69,False,0.28691998538545854,0.19011082693947143,0.16666666666666666
LLaMA-3.2 3B,744,Semantic Scope,69,False,0.7207161125319693,0.5396419437340153,0.4
LLaMA-3.2 3B,744,Input × Gradient,69,False,0.6046766532700037,0.4288150042625746,0.16666666666666666
LLaMA-3.2 3B,744,Fisher Scope (k=4),69,False,0.7021556448666425,0.5166240409207161,0.4
LLaMA-3.2 3B,744,Integrated Gradients,69,False,0.11432225063938621,0.07502131287297528,0.07692307692307693
LLaMA-3.2 3B,744,Random,69,False,0.0639386189258312,0.038363171355498715,0.16666666666666666
LLaMA-3.2 3B,745,Temperature Scope,107,True,0.6382864084327671,0.4523011814494798,0.2222222222222222
LLaMA-3.2 3B,745,Semantic Scope,107,True,0.6485530672622897,0.4607652971257274,0.375
LLaMA-3.2 3B,745,Input × Gradient,107,True,0.603675620603852,0.42761417739375773,0.4666666666666667
LLaMA-3.2 3B,745,Fisher Scope (k=4),107,True,0.6331138932972825,0.4441897372597426,0.4666666666666667
LLaMA-3.2 3B,745,Integrated Gradients,107,True,0.4049060522345657,0.2823135249515077,0.15789473684210525
LLaMA-3.2 3B,745,Random,107,True,0.026411175767550303,0.02204196790689473,0.0
LLaMA-3.2 3B,746,Temperature Scope,76,True,0.5789747095010254,0.4140350877192983,0.14285714285714285
LLaMA-3.2 3B,746,Semantic Scope,76,True,0.5032125768967873,0.36631578947368426,0.23076923076923078
LLaMA-3.2 3B,746,Input × Gradient,76,True,0.534518113465482,0.3775438596491229,0.23076923076923078
LLaMA-3.2 3B,746,Fisher Scope (k=4),76,True,0.5314285714285715,0.3810526315789474,0.3333333333333333
LLaMA-3.2 3B,746,Integrated Gradients,76,True,0.22619275461380722,0.152280701754386,0.06666666666666667
LLaMA-3.2 3B,746,Random,76,True,0.10291182501708816,0.07017543859649124,0.06666666666666667
LLaMA-3.2 3B,747,Temperature Scope,73,True,0.6538319141058868,0.4733637747336378,0.45454545454545453
LLaMA-3.2 3B,747,Semantic Scope,73,True,0.5717326915957054,0.3972602739726027,0.3333333333333333
LLaMA-3.2 3B,747,Input × Gradient,73,True,0.5240343082808837,0.36529680365296807,0.3333333333333333
LLaMA-3.2 3B,747,Fisher Scope (k=4),73,True,0.6118721461187216,0.439117199391172,0.45454545454545453
LLaMA-3.2 3B,747,Integrated Gradients,73,True,0.4021967172652105,0.26179604261796047,0.06666666666666667
LLaMA-3.2 3B,747,Random,73,True,-0.11548192027644084,-0.08980213089802132,0.06666666666666667
LLaMA-3.2 3B,748,Temperature Scope,114,True,0.5773597132500354,0.4212078869740724,0.3333333333333333
LLaMA-3.2 3B,748,Semantic Scope,114,True,0.6837164091452179,0.5025617140195622,0.6
LLaMA-3.2 3B,748,Input × Gradient,114,True,0.6599177821429296,0.4972830305853128,0.4117647058823529
LLaMA-3.2 3B,748,Fisher Scope (k=4),114,True,0.7140681638686945,0.5317497283030586,0.5
LLaMA-3.2 3B,748,Integrated Gradients,114,True,0.10317733541240559,0.06908865083061637,0.14285714285714285
LLaMA-3.2 3B,748,Random,114,True,0.12700836354063305,0.0824406148113647,0.2
LLaMA-3.2 3B,749,Temperature Scope,98,True,0.571868484975996,0.4092152324847465,0.42857142857142855
LLaMA-3.2 3B,749,Semantic Scope,98,True,0.5789198528521061,0.4142646749421418,0.3333333333333333
LLaMA-3.2 3B,749,Input × Gradient,98,True,0.5826049257566194,0.4155270355564907,0.42857142857142855
LLaMA-3.2 3B,749,Fisher Scope (k=4),98,True,0.6014893305025852,0.4420366084578161,0.5384615384615384
LLaMA-3.2 3B,749,Integrated Gradients,98,True,0.39999617466480497,0.2787713023353671,0.17647058823529413
LLaMA-3.2 3B,749,Random,98,True,0.16177980095505864,0.10372396381232905,0.0
LLaMA-3.2 3B,750,Temperature Scope,78,True,0.5648402230680711,0.41192141192141196,0.45454545454545453
LLaMA-3.2 3B,750,Semantic Scope,78,True,0.5130439181072092,0.363969363969364,0.6
