index,checkpoint,method,n_tokens,spearman,top10_jaccard,random_floor_spearman,random_floor_top10_jaccard
340,final_quarter,Semantic,77,0.578000946421999,0.23076923076923078,-0.0040722435459277576,0.06677655677655676
340,final_quarter,Temperature,77,0.804300962195699,0.45454545454545453,0.013397129186602871,0.0557142857142857
340,final_quarter,Fisher,77,0.7553236237446763,0.3333333333333333,-0.030104106419895887,0.03761904761904762
344,final_quarter,Semantic,82,0.5026828179928385,0.2857142857142857,0.013171384725895454,0.07801470588235294
344,final_quarter,Temperature,82,0.6170263710669236,0.2857142857142857,0.011936091248462687,0.058529411764705885
344,final_quarter,Fisher,82,0.6964551974837019,0.38461538461538464,-0.003460998465406337,0.08700630252100841
345,final_quarter,Semantic,78,0.4825933560110775,0.06666666666666667,-0.004093374979450933,0.054761904761904755
345,final_quarter,Temperature,78,0.7168907042324765,0.06666666666666667,0.026209233804170513,0.048095238095238094
345,final_quarter,Fisher,78,0.4047977339116579,0.06666666666666667,0.0026909799061697846,0.07666666666666666
361,final_quarter,Semantic,69,0.7290464011691634,0.07692307692307693,0.03941907197661673,0.08525641025641026
361,final_quarter,Temperature,69,0.776141761052247,0.2727272727272727,-0.014274753379612714,0.07022144522144522
361,final_quarter,Fisher,69,0.7813664596273293,0.16666666666666666,-0.009040920716112535,0.06282051282051282
376,final_quarter,Semantic,69,0.8480818414322252,0.5555555555555556,-0.000893313847278042,0.09166666666666666
376,final_quarter,Temperature,69,0.7404457435147972,0.4,0.0027566678845451246,0.044230769230769226
376,final_quarter,Fisher,69,0.7857142857142858,0.4,0.04301607599561563,0.09458041958041957
378,final_quarter,Semantic,93,0.6967115275581152,0.0,0.0166348363224016,0.06682146542827658
378,final_quarter,Temperature,93,0.7211661842380112,0.17647058823529413,-0.007687774163707436,0.03801169590643274
378,final_quarter,Fisher,93,0.7806093521530243,0.17647058823529413,0.013692518874399451,0.07232542139662883
382,final_quarter,Semantic,78,0.5995144096409918,0.6,0.04180755952907851,0.08106227106227105
382,final_quarter,Temperature,78,0.5421287573186306,0.3333333333333333,0.023883711225483373,0.07772893772893771
382,final_quarter,Fisher,78,0.5836315583151026,0.6,0.0050114442519505805,0.08058608058608058
383,final_quarter,Semantic,66,0.6402045715478553,0.2727272727272727,0.022759628431270232,0.09761072261072261
383,final_quarter,Temperature,66,0.6025884563197996,0.5555555555555556,0.006673624882580111,0.055128205128205134
383,final_quarter,Fisher,66,0.511825487944891,0.4,-0.046732073896253,0.04230769230769231
384,final_quarter,Semantic,70,0.6322631440818826,0.2727272727272727,0.059392879013209686,0.05961538461538461
384,final_quarter,Temperature,70,0.8419385880500393,0.5555555555555556,0.049021083019858275,0.07179487179487179
