index,checkpoint,method,n_tokens,spearman,top10_jaccard,random_floor_spearman,random_floor_top10_jaccard
115,final_quarter,Fisher,87,0.8647845738864182,0.38461538461538464,0.02847288036742728,0.06029411764705883
120,final_quarter,Semantic,85,0.7612468243111197,0.6363636363636364,-0.003477623607582569,0.061911764705882354
120,final_quarter,Temperature,85,0.7832323627125268,0.8,0.02282587453586086,0.05926470588235294
120,final_quarter,Fisher,85,0.7334180183701389,0.38461538461538464,-0.024657025600938052,0.05558823529411765
121,final_quarter,Semantic,70,0.737905695039804,0.4,-0.04468900358673781,0.07231934731934732
121,final_quarter,Temperature,70,0.8739567841833612,0.5555555555555556,-0.017127110489021085,0.04294871794871794
121,final_quarter,Fisher,70,0.7937888198757764,0.16666666666666666,0.0009955384480797801,0.06346153846153847
122,final_quarter,Semantic,88,0.6989715050544189,0.38461538461538464,0.01882726920502976,0.05676470588235294
122,final_quarter,Temperature,88,0.7599239195519708,1.0,-0.005284245007220599,0.052647058823529415
122,final_quarter,Fisher,88,0.8648515374590542,0.6363636363636364,0.02223151703004473,0.044852941176470595
123,final_quarter,Semantic,83,0.7646614331892028,0.5,0.004052096889299354,0.0731827731092437
123,final_quarter,Temperature,83,0.7783678267075269,0.6363636363636364,0.016329079383737035,0.0795063025210084
123,final_quarter,Fisher,83,0.5774316779312371,0.2857142857142857,-0.02414466227278452,0.042279411764705885
129,final_quarter,Semantic,121,0.6718398590976831,0.3,0.03387786207830916,0.06713438735177865
129,final_quarter,Temperature,121,0.8126270153095784,0.4444444444444444,-0.017434968161495725,0.0435909090909091
129,final_quarter,Fisher,121,0.7752675789188456,0.5294117647058824,0.003624847581628504,0.05734453227931489
133,final_quarter,Semantic,59,0.7174751607247225,0.5,-0.006668614845119815,0.0609090909090909
133,final_quarter,Temperature,59,0.8715955581531268,0.7142857142857143,-0.05306838106370544,0.05181818181818182
133,final_quarter,Fisher,59,0.7831092928112217,0.7142857142857143,-0.023717124488603164,0.057272727272727274
135,final_quarter,Semantic,145,0.7512124074948827,0.5789473684210527,0.006157298063297118,0.06252736726874658
135,final_quarter,Temperature,145,0.8185443237285467,0.5789473684210527,-0.024271374586679263,0.049521072796934865
135,final_quarter,Fisher,145,0.8423319162336639,0.6666666666666666,0.0005821917808219192,0.07513620479137721
140,final_quarter,Semantic,85,0.6229040453390658,0.38461538461538464,-0.006371897596247794,0.06656512605042017
140,final_quarter,Temperature,85,0.7837600156341605,0.6363636363636364,0.018065272620676177,0.03389705882352941
140,final_quarter,Fisher,85,0.6763728747312879,0.2,0.011565370334180182,0.07127100840336134
143,final_quarter,Semantic,181,0.8504300487725903,0.5833333333333334,-0.016898083500293443,0.06167359490888903
143,final_quarter,Temperature,181,0.8062109161556674,0.7272727272727273,-0.013978204116325657,0.06061091266973621
143,final_quarter,Fisher,181,0.749998988120535,0.7272727272727273,0.00013457996883411218,0.06769873244137949
146,final_quarter,Semantic,100,0.8161416141614162,0.42857142857142855,0.011017101710171012,0.045906432748538006
146,final_quarter,Temperature,100,0.8820762076207619,0.6666666666666666,0.048323432343234315,0.06396198830409358
146,final_quarter,Fisher,100,0.7876867686768676,0.42857142857142855,0.005741974197419739,0.05829033367733059
148,final_quarter,Semantic,57,0.8014648690692249,0.5,0.044393310863365315,0.07999999999999999
148,final_quarter,Temperature,57,0.8217526575058337,0.7142857142857143,0.01994749805548354,0.04818181818181818
148,final_quarter,Fisher,57,0.8426886180969666,0.7142857142857143,0.019127560280010374,0.06999999999999999
149,final_quarter,Semantic,84,0.8410651007390909,0.5,-0.032825756808747594,0.06441176470588236
